date,ret_open30,ret_mid,ret_late,ret_auction,ret_intraday,rv_intraday,range_pct,close_loc,vwap_dev,up_bar_ratio,vshare_open30,vshare_late,vshare_auction,vol_ret_corr,bm_ret_1d,bm_ret_20d,bm_gap
2025-09-15,-0.17493397358943577,0.06420322218470469,-0.18227863234929503,-0.2977035676343591,-0.20735191727266628,-0.11049219687875149,0.06631452581032413,-0.24144637333185875,-0.06074429771908763,-0.18485451299846348,0.04998799519807923,0.030012004801920768,-0.12403361344537814,0.21930372148859542,-0.048840224976755914,,0.20675244606595836
2025-09-16,-0.06554779228281368,0.17901990449108382,0.06077951122075503,0.030128315751160786,0.11837018899423862,-0.12514105984543036,-0.07471968116634292,0.09263884946358393,0.16389349088735758,0.07159665584429195,-0.1410357992195046,0.22987346641599204,0.1287425868939366,-0.11592115060125438,0.09797186910140887,,-0.03880977059363006
2025-09-17,0.1141004215268902,0.04211284513805522,-0.23878699177149837,-0.23442271386782956,0.04941769755872308,-0.03289315726290516,-0.1185594237695078,-0.1299586988803361,-0.1900120048019208,0.011920563303812646,0.18809123649459786,-0.04336134453781513,-0.007346938775510203,0.009555822328931571,-0.07721673991997392,,-0.16323296430284495
2025-09-18,0.06721115356468185,0.06698087524712916,-0.061177939463959434,0.20903529454292225,0.12126014559125729,-0.2552220888355342,-0.22641056422569028,0.18201607966366815,0.10549819927971187,-0.029653959853736127,0.09531812725090036,0.02424969987995198,0.1264345738295318,0.11049219687875149,0.0538308242850067,,0.00931594996546949
2025-09-19,-0.006866746698679471,0.2683090825419226,-0.022677265788014607,-0.08680398278169901,0.12009603841536615,-0.3626890756302521,-0.2270828331332533,0.11129363084164212,-0.05920768307322929,0.06729614121097395,0.24024009603841537,0.19596638655462184,-0.2588715486194478,0.1562064825930372,0.11280795326489639,,-0.03203188796410638
2025-09-22,0.10799519807923168,-0.1295109126642846,0.07661223149608368,-0.05685502770972493,0.0007202881152460984,-0.38737094837935176,-0.3538535414165666,-0.07156064745819403,-0.06429771908763504,-0.19078260286422435,0.008883553421368545,0.010612244897959183,0.14218487394957982,-0.04019207683073229,-0.11275180679856889,,-0.22535151548193372
2025-09-23,0.0595975606648516,0.060072028811524604,0.18645533995514615,-0.04395638223273983,0.08945978391356542,-0.2717406962785114,-0.31803121248499394,0.08621310928774034,0.021656662665066023,0.0019300118680383276,0.11250900360144059,-0.2971908763505402,0.039519807923169274,-0.2843217286914766,-0.0268453154002031,,-0.2656197486198986
2025-09-24,-0.024057623049219684,0.047202881152460976,-0.15561201791353363,0.400572612838556,0.04057623049219687,0.21229291716686674,0.21872749099639854,0.12315377840337434,0.1086674669867947,0.17886557521685775,0.17224489795918366,-0.03817527010804322,-0.1569747899159664,0.07947178871548619,0.037695078031212484,,0.06969260527580898
2025-09-25,-0.0007685103087847538,-0.05325585862466385,-0.08578374052043274,0.08479905215190149,-0.023338455628121396,0.4328075105091573,0.45734591479964654,-0.044307293918703854,-0.09277533676952089,-0.10299760115682538,0.1419001657111461,-0.0025930994749244975,-0.25105044546120875,0.23198636228444902,-0.21522725641873328,,-0.18174831939383973
2025-09-26,-0.46228091236494595,-0.18665514183391704,0.05443190635367015,-0.2282455040678197,-0.4181992797118847,0.5724369747899161,0.5107803121248499,-0.027953891296017108,-0.12,0.09811398893476166,0.014933973589435772,0.03404561824729892,-0.33935174069627844,0.1820408163265306,-0.39831932773109247,,-0.2882869916769574
2025-09-29,0.06826808378514147,-0.14083774845573677,0.09698658354197016,-0.20222072135110525,-0.019735894357743092,0.19702280912364944,0.12278511404561823,0.02719323911994443,-0.027322929171668665,0.04541094614633786,0.08379351740696277,-0.07169267707082833,-0.1644657863145258,0.03442977190876351,-0.18944032275142855,0.23255702280912363,-0.3971089678788541
2025-09-30,-0.022526417556412413,0.043074263500134706,-0.1453576352276177,0.11707098479483864,0.06603275254969457,0.15803121248499397,-0.12998799519807921,0.045826831363673756,-0.04211284513805522,0.12479804193864771,-0.1640816326530612,0.2919087635054021,-0.09272509003601441,0.0453781512605042,0.053254579957245696,0.2510924369747899,-0.08940668819433377
2025-10-01,-0.10445180857860777,0.1903183988032288,-0.0709868408386932,-0.11960950894412206,0.09901514474396661,0.1400720288115246,0.0956062424969988,-0.018924111977028764,-0.055750300120048016,0.277262974011532,0.2076830732292917,-0.06602641056422569,-0.2322689075630252,0.1537094837935174,0.18993420824293966,0.1074189675870348,0.341896071899867
2025-10-02,0.16667466986794718,-0.21653940454296203,0.19788616263968875,-0.06717887154861946,0.0025936600171562268,-0.033949579831932766,0.03611131120635596,-0.02979910883969573,-0.013397358943577431,0.11212788921309358,0.07707082833133252,-0.022232893157262904,-0.056806722689075634,-0.0012004801920768309,0.09267356342120893,-0.10376950780312125,0.1863189993093898
2025-10-10,0.023098348086564007,0.2274255589117543,0.2535394285738562,0.10081247796678205,0.18098439375750297,0.10127250900360144,-0.024250282126608725,0.19925082932995106,0.3134213685474189,0.1856790331000319,-0.012436974789915966,0.02799519807923169,-0.20211284513805522,0.02482593037214886,0.21824729891956784,0.04067226890756302,0.21498715461549953
2025-10-13,0.05824869746450769,0.23251458625156327,0.26973036575279447,-0.11486180090527462,0.17195678271308523,0.04192076830732293,-0.0012965186074429772,0.4061764639577424,0.21066026410564226,0.1451596541849662,-0.14775510204081632,-0.09627851140456183,0.006194477791116446,-0.004849939975990396,0.1899159663865546,-0.0563265306122449,-0.14191038820679813
2025-10-14,0.23866119241434725,-0.1007923169267707,-0.006824464746947021,-0.05850581416756493,-0.07351740696278511,0.3332052821128451,0.3247539015606243,0.12394650307087049,-0.07188475390156063,0.23904582434605978,-0.12336134453781511,-0.173781512605042,-0.28537815126050414,0.3835294117647059,0.04912364945978391,0.05987995198079231,0.15177714174469767
2025-10-15,-0.10948642227458988,0.021945304815564726,-0.006964457453475053,0.40782988325753494,0.053158539235952186,-0.08869147659063625,-0.09051620648259305,0.26642969438752084,0.2226650660264106,0.039007178838202136,0.17675870348139258,0.06525810324129651,-0.15274909963985592,-0.2226650660264106,0.033565426170468184,0.05258103241296518,-0.11215178037147756
2025-10-16,-0.12182472989195677,0.1450695095138316,0.2989376176679124,-0.23151576056340373,0.04470588235294118,0.07678271308523409,0.1532292917166867,0.059000869366153584,0.18021608643457382,-0.034535370842376414,-0.03692677070828331,0.29584633853541414,-0.13190876350540215,-0.2741416566626651,0.05181272509003601,-0.07591836734693877,0.10954233350243876
2025-10-17,0.17407380734446856,-0.1026072692586753,-0.1038112562242571,0.06816777020021673,0.08427370948379351,0.4242496998799519,0.4553661464585834,-0.05508464441190998,-0.11942376950780313,0.02008384614874074,-0.013397358943577431,-0.1582232893157263,-0.39515006002400954,0.14861944777911165,0.16436974789915965,0.08955582232893158,0.1020408163265306
2025-10-20,0.1707082833133253,-0.018391356542617046,0.03678418489881824,0.12067513540912655,0.17061224489795918,0.22698679471788716,-0.005810324129651861,0.1569380751784598,0.09675870348139255,-0.10650511002989367,0.2912364945978392,-0.1707082833133253,-0.398031212484994,0.18300120048019208,0.16388955582232892,0.188859543817527,-0.1374822925316451
2025-10-21,-0.15591836734693876,0.08821128451380551,0.019666315847864914,-0.07176971040739212,0.07798506569032192,0.40312124849939973,0.26511404561824725,0.18013302325410122,0.009459783913565426,0.18932800939399655,0.005618247298919568,0.10521008403361343,-0.43923169267707085,0.06794717887154862,0.09724823557318656,0.2910444177671068,0.08402595252653935
2025-10-22,-0.20345738295318128,0.30516206482593033,0.16335499843878765,-0.03897164225505186,0.08725090036014405,0.4486434573829532,0.3520288115246098,-0.028052648333855984,0.11894357743097239,-0.23419804198435232,0.2292917166866747,-0.026266506602641054,-0.29863145258103235,0.1388235294117647,0.15524609843937573,0.4442256902761105,0.054274737396046956
2025-10-23,-0.01959233654557281,0.1045945049958965,0.07502594223699426,0.06667366910003157,0.05530612244897959,0.43683673469387757,0.3064285714285714,0.12893843954391251,0.03653061224489795,0.050043240501531694,0.21357142857142855,0.047346938775510196,-0.3438775510204082,0.0860204081632653,-0.046582821005489515,0.43346938775510196,-0.10275510204081631
2025-10-24,-0.17281493953773153,0.07658554007857543,-0.17201134025489342,-0.048010773343389546,0.0160208168627861,-0.028980331140326446,-0.14832011025515665,0.16286845352087878,0.07847138960179942,-0.009332332133949848,0.16061634230589378,-0.1651572744740083,-0.09954335573024102,0.15219776019646794,0.011939384662482781,-0.06500165822671812,0.04530727826163712
2025-10-27,-0.057653061224489786,0.05775567223896393,0.13792753200794192,0.2994617553561973,0.10385302711149268,0.17224489795918363,0.10887755102040815,0.16582478719477725,0.1293877551020408,0.14936604553123256,0.11183673469387753,-0.12551020408163266,-0.021530612244897954,0.12387755102040815,0.36693877551020404,0.22918367346938773,0.3992244127330004
2025-10-28,0.3133243195999027,-0.1532809478335804,0.049081632653061216,-0.20260927085211453,0.09944131231073283,0.047244897959183664,-0.04806122448979591,-0.13834809377073803,-0.11418367346938775,0.0588017693347624,0.17479591836734695,-0.28448979591836726,-0.0570408163265306,0.3183673469387755,-0.01586775173352381,0.0736734693877551,-0.034571697706258696
2025-10-29,-0.021633204935736644,-0.15436036208365916,-0.13939486708505536,0.0938010640400087,-0.12046225672942033,-0.32985535356022977,-0.12867675199982975,-0.1715692528047695,-0.04607260390794857,-0.25048798243637826,-0.09377790252802819,0.06040970434884949,0.19745401674835097,-0.31306921105113217,-0.07893058498958629,-0.22418939265949722,0.1088831062809327
2025-10-30,0.3732517076395526,0.19397959183673466,-0.05895299409882198,-0.25243707428027273,0.38397959183673464,-0.3775510204081632,-0.4003163347306361,0.11675554494387387,0.23499999999999996,0.011441821562787498,-0.19969387755102036,0.31663265306122446,0.4230612244897959,-0.11806122448979589,-0.13040816326530613,-0.21071428571428566,-0.4383785302071917
2025-10-31,-0.540408163265306,-0.15091836734693875,0.34105640303985535,-0.288984558959874,-0.505114926565549,-0.6127551020408162,-0.6372448979591836,-0.20210785300764803,-0.0436734693877551,-0.36735945535607156,-0.4320408163265306,0.09479591836734691,0.6432653061224488,-0.6763265306122447,-0.32633485558719716,-0.3783673469387755,-0.05408163265306122
2025-11-03,0.02224489795918367,-0.12295918367346936,-0.12251052055550767,0.2869757929095603,0.007142857142857142,-0.48775510204081624,-0.47846938775510206,-0.0018879959332087338,-0.04785714285714285,-0.25912691501215923,-0.2154081632653061,0.31969387755102036,0.575204081632653,-0.3975510204081632,-0.22214285714285714,-0.5884693877551019,-0.33194724366014766
2025-11-04,0.20760398736587335,-0.059795918367346934,0.3109262992414602,-0.03974980515251738,0.1770408163265306,0.10020408163265306,0.04081632653061224,0.30994183345552856,0.16887755102040813,0.12973744055400854,-0.17785714285714285,0.21795918367346936,0.21316326530612242,0.0060204081632653055,0.12587055796335447,0.04642857142857142,-0.03113833994257756
2025-11-05,0.26693877551020406,-0.18306122448979592,0.17440555249506587,0.14127243945797496,-0.014949360957950087,-0.4855102040816326,-0.3870408163265306,-0.1038371267780746,-0.06908163265306122,-0.012318317764653064,-0.28255102040816327,0.2337755102040816,0.39030612244897955,-0.15091836734693875,0.41489795918367345,-0.20520408163265302,0.5120930733880869
2025-11-06,-0.3585805761517857,-0.17428571428571424,-0.01586775173352381,-0.3049598142113378,-0.28061224489795916,0.3003061224489796,0.15663265306122448,-0.3634090447473904,-0.24346938775510202,-0.32211331100268137,0.44969387755102036,-0.21469387755102037,-0.2881632653061224,0.10683673469387754,-0.26765306122448973,0.3472448979591837,0.22653061224489796
2025-11-07,-0.31693877551020405,0.08683673469387752,-0.03612244897959184,-0.0982904272862248,-0.20398479559687524,-0.2123469387755102,-0.10081632653061223,-0.06995790336295066,0.047448979591836735,-0.03010013624395014,-0.28846938775510195,0.2508163265306122,0.15418367346938774,-0.18469387755102037,0.1010204081632653,-0.016224489795918368,0.31650932390441155
2025-11-10,-0.05989948725130854,-0.21193877551020404,0.09423709791581505,0.21720276198176622,-0.096540463815291,-0.2757142857142857,-0.10510204081632651,-0.05479731627589896,-0.044897959183673466,-0.27765989930790536,0.15265306122448977,-0.13469387755102039,-0.06785714285714285,0.06326530612244897,-0.20091836734693874,-0.3244897959183673,-0.050975890196635815
2025-11-11,-0.3456122448979592,0.43143957768063457,-0.10658500622967532,-0.10342701153871357,-0.06357142857142856,-0.30785714285714283,-0.30326530612244895,-0.019953052058877593,0.36571428571428566,-0.09751169307539378,-0.22714285714285712,0.24255102040816323,0.36785714285714277,0.0570408163265306,-0.31689583928268933,-0.33775510204081627,-0.49460445435620526
2025-11-12,0.09387994594753638,-0.15613838228054464,-0.11123584097110695,-0.11629284681472009,-0.07193877551020408,-0.22040816326530613,-0.04816449400786649,-0.09342313395496528,-0.17785714285714285,-0.1565528994386426,-0.03448979591836734,-0.2046938775510204,-0.024591836734693878,-0.12887755102040815,-0.071734693877551,-0.30867346938775503,0.08801244932581537
2025-11-14,-0.19989793313956347,0.4403061224489796,-0.05931090473081829,0.23577650233125289,0.2431184469782668,-0.29326530612244894,-0.3580612244897959,0.18460285269289511,0.41469387755102033,0.05339099780429526,-0.27755102040816326,0.13459183673469385,0.24387755102040812,-0.25367346938775504,0.38363223564104676,-0.4766326530612245,0.3774489795918367
2025-11-17,-0.058469387755102034,-0.2807142857142857,-0.20031104054215274,-0.13143404929330932,-0.19857142857142854,-0.33346938775510204,-0.28714285714285714,-0.1719228449778993,-0.1737755102040816,-0.34010707622221115,-0.220204081632653,0.18234693877551017,0.26285714285714284,-0.3360204081632652,-0.42516390738088083,-0.42836734693877543,-0.5099499975528637
2025-11-18,0.01515344779696647,0.027551020408163266,0.19682794941574347,0.35886064158874487,0.10510204081632651,-0.4624489795918367,-0.38307099683375173,0.10320810206728466,0.4766326530612245,-0.30558741160677605,-0.3428571428571428,0.05357142857142857,0.2607142857142857,-0.05918367346938774,0.2589861987117906,-0.36510204081632647,0.12418367346938775
2025-11-19,0.32816326530612244,-0.2785714285714285,0.2591459835651487,-0.21944989831604078,0.13326530612244897,-0.1797959183673469,-0.2543877551020408,-0.016582901801255073,-0.013469387755102041,-0.02325168592152165,0.1611224489795918,-0.31193877551020405,0.2601020408163265,-0.1737755102040816,0.19959183673469388,-0.31877551020408157,0.1809229827880239
2025-11-20,0.046276690746964944,-0.49010204081632647,-0.04326640987147329,0.17439492609297985,-0.3468367346938775,0.2214285714285714,0.1797959183673469,-0.19919799407189526,-0.21734693877551017,-0.14337613778931943,0.37448979591836734,-0.2043877551020408,-0.1276530612244898,-0.024795918367346938,0.08418582109425818,0.11918367346938775,0.40606184515966476
2025-11-21,0.006428735429016078,-0.30771193152695214,0.2362721472078546,-0.2398472961768383,-0.020102040816326525,0.10081632653061223,0.09040816326530611,-0.0867901424671742,-0.10897959183673468,-0.0533154896485448,0.12163265306122449,-0.11959183673469387,0.02183673469387755,0.003979591836734694,-0.1418403531163865,-0.03091836734693877,-0.1573469387755102
2025-11-24,0.3848739495798319,-0.3692765733735071,-0.37022095207852207,-0.18382475669043413,-0.10367595863633314,-0.3486674669867947,-0.28633853541416565,-0.4087505444167401,-0.23159663865546215,-0.3760555309047496,-0.1991356542617047,0.022424969987995196,0.2331332533013205,-0.20902761104441775,-0.1354081632653061,0.09906362545018006,0.012041123501966622
2025-11-25,0.20125333147052907,-0.07602170711721198,-0.1314917278817257,-0.11931312420478314,0.12201680672268907,-0.18463385354141656,-0.19683073229291717,0.020946435278199636,0.02809123649459784,0.03229774876388089,0.09262905162064825,0.03346938775510204,0.20864345738295315,-0.05114045618247299,0.15151515221402642,0.20950780312124848,-0.00849939975990396
2025-11-26,-0.36243576981275993,-0.18872001734172733,-0.09563888073692742,-0.15036684907744555,-0.32193133669544893,-0.34175270108043215,-0.4301080432172869,-0.021880282447009385,-0.18261704681872748,-0.1509708956795896,-0.26002400960384153,0.08494597839135654,0.29642256902761105,-0.2211284513805522,-0.233907176710319,0.4427851140456182,0.11453406037350876
2025-11-27,0.20136387741154133,0.22828879451464926,0.08352173747614022,-0.05658180362311745,0.2615857477368628,-0.3174549819927971,-0.3361824729891957,0.09557428754483634,0.18194477791116445,0.17353203602685793,-0.19654261704681872,-0.14093637454981991,0.3085234093637455,-0.2442737094837935,0.14969024705265305,0.45142857142857135,-0.20067243614219843
2025-11-28,0.26920214178568025,-0.3098679471788715,0.24698537560831263,-0.14941074762468745,0.055943720153463695,-0.15851140456182472,-0.048643457382953184,0.036841348376619454,0.10607442977190876,-0.0009726996845292998,-0.09099639855942376,-0.0009123649459783913,0.23092436974789915,-0.1288355342136855,-0.015558596849546984,-0.06408163265306122,-0.1843419841823259
2025-12-01,-0.5440096038415366,-0.25579831932773106,0.21306752398810866,-0.3218895923237662,-0.5434333733493397,0.27807923169267706,0.3535654261704682,-0.46349252096243054,-0.33925570228091234,-0.23125984899286825,0.12921968787515006,0.11644657863145258,-0.24100840336134452,-0.05584633853541416,-0.5603361344537815,-0.5400137760373507,-0.2138826863206243
2025-12-02,-0.05157386733460945,0.04297822277884121,0.24953736747823863,0.07054781492157046,0.035648229709286036,0.1452615909564186,0.0456673629750592,0.19146892907824978,0.253883646739367,-0.05035468836619041,-0.0002881221638804997,0.07332709070758718,0.03572714832118197,0.056712045923811696,0.06170764502497119,-0.3021505651637557,0.13780350474396616
2025-12-03,0.09349339735894358,0.12270086019234154,-0.08268755924537374,0.17561089774679925,0.091293281888705,-0.0006242496998799519,0.08292917166866745,0.1582827098495115,0.1714765906362545,0.08246073444662275,0.1673469387755102,-0.2572388955582233,0.12009603841536615,-0.06477791116446578,0.10963838114251104,-0.042142857142857135,0.09625591728563267
2025-12-04,-0.08035928950712183,-0.11347756144169746,0.10055491210449552,-0.08545668427330345,-0.12317518248175184,0.11241566427404162,0.21854066130335906,-0.09826535961712829,-0.04115344907426471,0.003140916300028327,0.18430214416222632,-0.12249994000985912,-0.02756368701123447,0.16490191846093932,-0.14607793708741335,-0.09816576956688043,0.14552356844936307
2025-12-05,-0.03779474636844337,0.035006002400960384,0.25572684169245347,-0.12992202013198514,-0.017238895558223288,-0.04825930372148859,0.0805282112845138,-0.030761326634467446,0.06468187274909963,0.031124694828264233,0.15889555822328932,0.15015606242496998,-0.047875150060024005,-0.15495798319327728,-0.23193834192380228,-0.1554081632653061,-0.340001269829469
2025-12-08,-0.009317963765339035,-0.09577559723229993,0.046051370047822386,-0.1660663786211707,-0.05182516960206608,-0.08943323985083138,0.008645533390520755,-0.099322636548123,-0.07949087645173249,-0.1546082705218182,0.01340057675530717,-0.09418828321561777,-0.03309318058927111,0.12319885081492077,0.04692603401410433,0.22444501878935866,0.24824540949909207
2025-12-09,-0.3514863388445197,-0.07107013375718993,0.15795942032150426,-0.15279351788939474,-0.28493877897936243,-0.34972388955582234,-0.39428571428571424,-0.018794020035052122,0.022905162064825933,-0.17233596338443932,-0.22333733493397356,0.2558943577430972,0.20182472989195677,-0.2322689075630252,-0.17637454981992798,0.031224489795918367,0.2395773363995418
2025-12-10,-0.034240983685768896,0.23650027618524352,-0.29163284301983955,-0.06932440715095528,0.09887154861944776,-0.42693877551020404,-0.37393454835624185,-0.11263547579261834,0.10136854741896759,-0.13268685447153786,-0.4998319327731093,0.018967587034813924,0.33685474189675874,-0.04605042016806723,-0.054405762304921966,-0.08887755102040815,-0.05476888272334653
2025-12-11,0.3120918171340761,0.18099308490203608,-0.06746073837340735,-0.07948133049798173,0.20221373868346407,-0.49393742961247,-0.5710101084505036,-0.1493509652321615,0.08638862880350316,-0.16185712739026184,-0.1319119306966221,-0.047924319925456454,0.1069893635209589,0.006530769047957994,-0.00043219362274298884,0.03719482641073588,-0.37307913945447563
2025-12-12,-0.006870046432987495,-0.06484150042890567,0.010951272026509107,0.006942323201109582,0.03616193648721455,-0.007827130852340937,-0.0319327731092437,-0.10474186882453602,-0.07063625450180072,-0.01112126246814919,-0.10156062424969987,-0.12854741896758703,-0.0631452581032413,0.26501800720288116,0.03976085861550896,0.04989795918367347,-0.028382077641359627
2025-12-15,-0.0015366515406959986,-0.02717952412606047,-0.1802113404512993,0.02569644646627002,-0.043937575030012,-0.25618247298919566,-0.2068187274909964,0.05519660345342931,0.05555822328931572,-0.08579093558804607,0.1725330132052821,-0.2028811524609844,0.15390156062424967,-0.10972388955582232,-0.16052821128451378,0.006632653061224489,0.09892431820856933
2025-12-16,0.09292609176993381,0.11745780214195038,0.08356381393807236,-0.3095373904645348,0.03250900360144057,-0.2231452581032413,-0.21085234093637453,-0.26381384999185226,0.06410564225690277,0.047797278120510205,0.12941176470588234,-0.1702280912364946,0.19375750300120048,-0.2564705882352941,-0.08744297719087635,-0.07877551020408162,-0.30911941727016373
2025-12-17,0.11903961584633853,0.11663865546218487,0.24225690276110443,0.03142904640129955,0.21104948504246604,-0.057382953181272504,0.06934140077390692,0.21717414498776044,0.1507322929171669,0.10606331933649299,0.01819927971188475,0.16648259303721488,0.06861944777911164,0.08062424969987995,0.11114313480925016,-0.08204290928458616,-0.26219981543807114
2025-12-18,0.0669932289504174,0.2886940826402166,-0.22452645790062076,0.023529460964662317,0.13810655722005288,0.0059063625450180065,-0.01714285714285714,0.11317004592381047,0.08523409363745497,-0.0158193172187654,-0.08811524609843938,0.05238895558223289,0.08974789915966387,-0.12672268907563025,0.2692436974789916,0.06826530612244898,0.0940238661463364
2025-12-19,-0.027322929171668665,-0.051717928416549694,-0.43784846744775846,-0.22937731198935069,-0.21229801441928153,0.1316206482593037,0.12364945978391356,-0.4427467186142084,-0.3909243697478992,-0.2181303566121478,0.1648499399759904,-0.11212484993997598,-0.21267707082833132,0.11231692677070829,-0.35069269380321494,0.07785714285714285,-0.04417873179500995
2025-12-22,-0.11463285842626976,0.45056422569027604,0.03462517424605802,-0.10090979809602996,0.1036734693877551,-0.2772148859543817,-0.4036014405762305,0.26012316670287894,0.34012004801920764,0.10665792884704788,-0.2242016806722689,0.05623049219687875,0.2706842737094838,-0.23831932773109243,0.061658143070426934,0.31918367346938775,0.015510204081632653
2025-12-23,0.24074340984117734,-0.2706842737094838,-0.06496535668142643,-0.2795709755504211,-0.07735894357743096,-0.12192076830732293,-0.10684273709483794,-0.2546231913226333,-0.3540456182472989,-0.12348207138397012,0.0319327731092437,-0.19078031212484994,0.10405762304921969,0.03654261704681872,-0.0884726250296624,0.30698679471788715,-0.123439004520213
2025-12-24,-0.12904000443711222,0.04974909363003296,-0.2695645133649924,-0.21415933370074378,-0.14663785245144367,0.0006242496998799519,-0.053637454981992794,-0.10518984972831116,-0.09051620648259305,-0.23170243340014263,-0.1568787515006002,0.165906362545018,-0.057190876350540217,0.1568787515006002,-0.2527250900360144,0.16811524609843936,-0.20901124777797606
2025-12-26,0.12595438175270107,0.022718540520646206,0.25913038542240074,0.03894591677954838,0.15236494597839134,0.28067226890756297,0.30881152460984396,0.09289368464591496,-0.030876350540216087,0.04229527358696345,0.03625450180072028,-0.2457142857142857,0.007058823529411764,0.18809123649459786,0.13238895558223288,0.15803121248499397,0.08321444439482545
2025-12-29,-0.18665514183391704,0.03274988596108347,0.3092105550686013,-0.12726797139007084,-0.05997743044779069,0.15975990396158463,-0.005714285714285714,-0.026947984254666615,0.09781512605042017,0.0396808412523453,-0.014549819927971188,-0.07342136854741896,-0.09704681872749099,0.07764705882352942,0.28489795918367344,0.4672749099639856,0.45939975990396154
2025-12-30,-0.12870527548233215,0.2648571047906298,-0.13874365648568537,-0.07957761777646384,-0.053734783563713195,0.27135654261704684,0.207875150060024,-0.012639069739878026,0.02396158463385354,0.17252768242099925,0.22074429771908766,-0.11971188475390157,-0.2508043217286915,0.31985594237695075,0.05200729933003912,0.5608163265306122,0.3423618130376528
2026-01-05,-0.045332308874375726,0.3083683523429249,-0.06036432062367895,0.0916451250711217,0.15472531694199002,0.3335974454129719,0.19990876137242006,0.12093391670901812,0.17657086609809955,0.15293664219064673,-0.06088981730007895,-0.22199812726992504,-0.26257533201642874,0.2915796298470657,0.20764003943654677,0.3949674663195183,0.07387305343193445
2026-01-06,-0.08967339355612361,-0.17581520515231402,-0.18395773825385828,-0.016719116206433605,-0.21440576230492195,0.14218487394957982,0.12960384153661464,-0.27997237695020366,-0.26002400960384153,-0.14302250823450044,0.1896278511404562,-0.3153421368547419,-0.1570708283313325,0.34012004801920764,-0.13440576230492196,-0.05008403361344538,0.1983336139801221
