n_features_to_select,rfe_step,selected_features,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,rmse,mae,r2
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,2,0.1,0.8,0.8,0.1049076919679313,0.07858608814264974,-0.004304497476550484
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,2,0.1,0.8,1.0,0.10678222656121134,0.08013235703557141,-0.04051581928384751
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,2,0.1,1.0,0.8,0.10729563279124021,0.07983123968506546,-0.05054541969349957
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,2,0.1,1.0,1.0,0.10575471002837765,0.07838526271886236,-0.02058734833999476
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.03,0.8,0.8,0.10394215075967467,0.07719954141539498,0.01409710773296935
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.03,0.8,1.0,0.10491867640041723,0.07775932040913382,-0.004514821281841996
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.03,1.0,0.8,0.10426339668899491,0.07791541011092686,0.00799358350744872
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.03,1.0,1.0,0.10450655110056963,0.07761378814902944,0.003361238697165314
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.1,0.8,0.8,0.10764830067440705,0.08053298159400918,-0.05746280307162288
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.1,0.8,1.0,0.10873710137574169,0.08112878535261236,-0.07896224037479027
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.1,1.0,0.8,0.1086244232913598,0.08066407793826973,-0.07672726434568622
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,3,0.1,1.0,1.0,0.10727503626390691,0.07956937787164978,-0.050142131878193164
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.03,0.8,0.8,0.10647806614955806,0.07879632410778022,-0.034596613604268134
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.03,0.8,1.0,0.10674412987896544,0.07871428249484791,-0.039773502315928244
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.03,1.0,0.8,0.10497285254522165,0.07773579961828017,-0.005552478116977566
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.03,1.0,1.0,0.10582523380367587,0.07848041866854509,-0.021948983613170547
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.1,0.8,0.8,0.10761387314962186,0.07998689013201482,-0.056786526621885436
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.1,0.8,1.0,0.11109234298958606,0.08283819245883246,-0.12620900466471618
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.1,1.0,0.8,0.1074943303744787,0.08046469243078455,-0.0544399699376279
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",100,5,0.1,1.0,1.0,0.11007267891101691,0.08281673621947211,-0.10563000285173962
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.03,0.8,0.8,0.10486189584464195,0.07797118677875649,-0.003427856062786505
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.03,0.8,1.0,0.10477627789534674,0.07765363832077267,-0.0017899615349541431
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.03,1.0,0.8,0.1056071676039333,0.07828129197287183,-0.017741614248500293
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.03,1.0,1.0,0.10554566172969987,0.07809240018522329,-0.016556489018859644
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.1,0.8,0.8,0.11129547233125757,0.08424566657068976,-0.13033125528694178
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.1,0.8,1.0,0.11231730790934055,0.08439978778401844,-0.15118232709387658
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.1,1.0,0.8,0.114000356349473,0.08531156128021974,-0.18594121001806063
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,2,0.1,1.0,1.0,0.11387422253464057,0.08456539924442702,-0.18331833164155142
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.03,0.8,0.8,0.10709438268576332,0.08026140700232719,-0.046608183986879714
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.03,0.8,1.0,0.1066979003463975,0.0792161812260863,-0.03887307183475741
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.03,1.0,0.8,0.1064845737252665,0.0798935644290743,-0.03472307949108422
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.03,1.0,1.0,0.10773209505555151,0.08011918543852832,-0.059109720445967184
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.1,0.8,0.8,0.1123759676401932,0.08524845550435692,-0.15238509237723474
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.1,0.8,1.0,0.1132364860894336,0.08555767396598177,-0.17010143201672379
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.1,1.0,0.8,0.1151342813607678,0.08717644373459713,-0.20965089713486673
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,3,0.1,1.0,1.0,0.11438426835357281,0.08591382149265149,-0.19394230263359424
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.03,0.8,0.8,0.10896638960667623,0.08163046622178265,-0.0835173402054965
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.03,0.8,1.0,0.10968711124176514,0.08171746374308375,-0.09789786506378118
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.03,1.0,0.8,0.10777809858731911,0.08091283846286465,-0.060014431161854676
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.03,1.0,1.0,0.10893455134234997,0.08194365494438213,-0.08288425927442655
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.1,0.8,0.8,0.11130061667020724,0.08404793968611428,-0.13043575084939074
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.1,0.8,1.0,0.11443950743831657,0.08605514831833769,-0.19509575154757797
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.1,1.0,0.8,0.11130742602727567,0.08424527772962932,-0.1305740749012787
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",300,5,0.1,1.0,1.0,0.11377581138628418,0.08647859109702684,-0.18127394628415905
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.03,0.8,0.8,0.1070297093043961,0.07992113490503334,-0.045344490214721755
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.03,0.8,1.0,0.10756582678023414,0.08014512296547444,-0.055843090248249405
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.03,1.0,0.8,0.10889130843477565,0.08093879384647086,-0.08202470151113439
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.03,1.0,1.0,0.10903812771775362,0.08088932542640855,-0.08494447887132073
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.1,0.8,0.8,0.11420064649131954,0.08657129171238094,-0.1901120916557133
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.1,0.8,1.0,0.11556125796566413,0.08725568520440466,-0.21863953780792222
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.1,1.0,0.8,0.11820386078862047,0.08827087954365309,-0.2750113953557427
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,2,0.1,1.0,1.0,0.11934875518000447,0.088888039099626,-0.2998299215400533
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.03,0.8,0.8,0.10986111777754407,0.08303381784527862,-0.10138401644584127
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.03,0.8,1.0,0.10913619086105772,0.08146005967281995,-0.08689684012868115
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.03,1.0,0.8,0.10825047638646626,0.0811208860050408,-0.06932661244671068
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.03,1.0,1.0,0.10952108184212642,0.08152213732739827,-0.09457668423381071
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.1,0.8,0.8,0.11444868320084713,0.08725736369766178,-0.19528740484435647
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.1,0.8,1.0,0.11683605382865908,0.08902212593758867,-0.24567429592957546
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.1,1.0,0.8,0.11730748893720112,0.08918781756145645,-0.2557472035274584
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,3,0.1,1.0,1.0,0.11709972955593503,0.08887085588674326,-0.2513031184189034
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.03,0.8,0.8,0.11106618191129602,0.0838812017702535,-0.12567864636900428
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.03,0.8,1.0,0.11178795287449611,0.08407320536869921,-0.14035678027927556
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.03,1.0,0.8,0.10889804236741434,0.08220431328051565,-0.08215853233478909
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.03,1.0,1.0,0.1101549098324845,0.08322281953175,-0.10728256432411443
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.1,0.8,0.8,0.11197778056983708,0.08457564454084174,-0.14423295994635077
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.1,0.8,1.0,0.11532958724140371,0.08685593134183478,-0.2137583152157827
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.1,1.0,0.8,0.11227172705260788,0.08497300344164767,-0.15024816600018953
15,1.0,"return_5d,return_10d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_20,atr_14,volume_sma_20",500,5,0.1,1.0,1.0,0.11428834389112066,0.08714887060740147,-0.19194062438512427
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.03,0.8,0.8,0.10210312404348229,0.07593368200345317,0.04867523278367636
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.03,0.8,1.0,0.10267812772935543,0.07642987830147194,0.037930105490688315
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.03,1.0,0.8,0.10235789476137751,0.07609269418202932,0.04392176260021918
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.03,1.0,1.0,0.10259988826314327,0.07609835170239952,0.03939571766271488
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.1,0.8,0.8,0.10540609142380004,0.0785655710746561,-0.013869741155755566
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.1,0.8,1.0,0.1065433466081983,0.07988500293236349,-0.03586560068404632
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.1,1.0,0.8,0.10615685360075085,0.07856273552279096,-0.028363890491568178
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,2,0.1,1.0,1.0,0.10498719063090413,0.07794803889666567,-0.005827190709534191
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.03,0.8,0.8,0.10377284401008482,0.0772493860090619,0.017306278768702832
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.03,0.8,1.0,0.10435792530381459,0.0774213769188122,0.0061939969937221395
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.03,1.0,0.8,0.10404682850678416,0.07773186465424624,0.012110347614905259
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.03,1.0,1.0,0.10379248167728358,0.07717076220862507,0.016934319449855906
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.1,0.8,0.8,0.10731277593831517,0.08015542329795383,-0.05088114805290056
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.1,0.8,1.0,0.10814239395114672,0.08066005698922979,-0.06719234513861094
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.1,1.0,0.8,0.10729989459938305,0.08008240741588396,-0.05062887718055231
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,3,0.1,1.0,1.0,0.10701244911992293,0.07900241578647543,-0.045007361691922654
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.03,0.8,0.8,0.10558574036999581,0.0781334745486193,-0.017328665471647353
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.03,0.8,1.0,0.10574731867229528,0.07779913163025114,-0.020444692549277388
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.03,1.0,0.8,0.10485218711691695,0.07754515788307756,-0.0032420582230336947
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.03,1.0,1.0,0.1043069169642253,0.0768077434883123,0.007165269758281245
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.1,0.8,0.8,0.10930179612115343,0.0823258281584224,-0.09019789722032678
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.1,0.8,1.0,0.10978031222740713,0.08242358452874768,-0.09976442230598681
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.1,1.0,0.8,0.10806513498134897,0.08119612658855938,-0.06566804507151658
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",100,5,0.1,1.0,1.0,0.107220934698096,0.07936332805311418,-0.049083171486840715
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.03,0.8,0.8,0.10477465324279814,0.07789926430501191,-0.0017588944264739226
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.03,0.8,1.0,0.10478086862546715,0.07795487480697759,-0.0018777494998185595
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.03,1.0,0.8,0.10486002000623569,0.07770951740105733,-0.0033919564319526696
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.03,1.0,1.0,0.10500462013741714,0.0777150727935313,-0.006161184345926385
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.1,0.8,0.8,0.11108549814319973,0.08320640894947526,-0.1260702284008346
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.1,0.8,1.0,0.11144236528629324,0.08355265655182476,-0.13331695213384887
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.1,1.0,0.8,0.11194594378320331,0.0827214208696804,-0.14358241084928158
15,0.1,"return_5d,return_20d,sma_5,sma_20,sma_60,price_to_sma_20,price_to_sma_60,rsi_14,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_sma_20",300,2,0.1,1.0,1.0,0.11120842865755348,0.08292589707470009,-0.12856389299572468
