stock_code,trade_date,return_1d,return_5d,return_10d,return_20d,intraday_return,high_low_range,gap,sma_5,sma_20,sma_60,price_to_sma_5,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,atr_pct,macd_hist_pct,volume_change_1d,volume_sma_20,volume_ratio_20,target_return_5d
5930,2002-10-31,0.0207100591715976,0.032934131736527,0.1219512195121952,0.1519198664440735,0.0,0.031111111111111,0.0207100591715976,6948.0,6316.0,6446.833333333333,-0.006908462867012,0.0924635845471817,0.070292908663168,59.45057942825468,0.1219512195121952,0.1519198664440735,178.82756999347384,79.8286280124717,98.99894198100216,0.0406420950784018,0.0355261475851152,275.2539474605088,0.039891876443552,0.0143476727508698,-0.3478124526060361,48623602.5,0.8490310852635816,0.0623188405797101
35720,2002-10-31,-0.0249604499912111,-0.0017995321216484,0.029701132355671,0.1883033419023136,-0.0408092685457375,0.0565319804312376,0.0165231147829143,5828.8,5300.55,5403.283333333334,-0.0483461432884985,0.0464951750290063,0.0265980252747557,52.462536117574025,0.029701132355671,0.1883033419023136,160.60389307756486,98.0200055534672,62.58388752409768,0.0656622465309067,0.0438686494858593,344.58893423500086,0.0621216755426358,0.0112824747654764,-0.28935329567273,4119471.95,0.6994617356236641,0.0221741481882098
660,2002-11-01,-0.0421492921492921,-0.1165298249084973,-0.0109634551495017,0.4444444444444444,0.0110947582927658,0.0777765198686744,-0.0526598026598026,9755.8,8136.45,9299.533333333333,-0.0845445786096474,0.0976531534022824,-0.0396292287068167,50.57649045471714,-0.0109634551495017,0.4444444444444444,380.6654940600074,221.8055035587828,158.8599905012246,0.1127313154044748,0.0857669130986347,1032.0172752273593,0.1155545040003761,0.0177874807413755,-0.1274513827950983,32279114.55,0.830465871623483,0.0989810771470161
5380,2002-11-01,-0.0258481421647819,-0.0533751962323391,-0.0999999999999999,0.0541958041958041,-0.021103896103896,0.0333889816360601,-0.0048465266558965,31630.0,30182.5,31730.833333333332,-0.0467910211824217,-0.0010767829040007,-0.0498201013735325,47.134416115573465,-0.0999999999999999,0.0541958041958041,210.16566105385937,98.59152081546227,111.57414023839708,0.0318047000704644,0.0466805678035931,1618.020443224694,0.0536656863424442,0.0037006348337776,0.1088776055162026,1480791.05,0.8511173808080484,0.0381426202321724
5930,2002-11-01,-0.0115942028985507,0.0029411764705882,0.0444104134762635,0.1143790849673203,-0.0058309037900874,0.0221565731166912,-0.0057971014492753,6952.0,6351.0,6460.5,-0.0189873417721518,0.0738466383246732,0.055645847844594,57.39655080539121,0.0444104134762635,0.1143790849673203,178.27930208054386,99.51876282608612,78.76053925445773,0.0408264591355395,0.0356154873460384,266.30723692761535,0.0390479819541958,0.0115484661663427,-0.340458954604746,48259415.0,0.5641966443231854,0.0542521994134896
35720,2002-11-01,0.0,-0.0314300680984809,-0.0068039391226499,0.1834862385321101,0.0120415982484947,0.0448823207443898,-0.0118983234180638,5792.8,5343.55,5408.95,-0.0424319845325231,0.0380739396094356,0.0255225136116992,52.462536117574025,-0.0068039391226499,0.1834862385321101,145.6859563147591,107.55319570572556,38.132760609033525,0.0636477678119253,0.0439048986442398,337.5468675039294,0.0608521484593346,0.0068744836143921,0.1069506523361976,4221260.85,0.7555993607928778,0.0084730484946817
660,2002-11-04,0.1428731385063262,-0.1186426042656074,0.118207712532866,0.7332314484632365,0.118207712532866,0.1303433001107419,0.022058000223939,9481.0,8352.35,9276.633333333331,0.0765742010336463,0.2220512789813644,0.100291413192286,57.16280042807596,0.118207712532866,0.7332314484632365,431.192292716376,263.68286139030147,167.5094313260745,0.1117308676724112,0.0881781744992226,1049.4446127111194,0.1028161666220358,0.0164112306579871,1.4568932628529514,34743343.9,1.8956496585235136,-0.0769080043107671
5380,2002-11-04,-0.0049751243781094,-0.0963855421686746,-0.0595611285266457,0.1152416356877323,-0.0180032733224222,0.0439189189189188,0.0132669983416251,30990.0,30337.5,31697.5,-0.0319457889641819,-0.011124845488257,-0.0535531193311775,46.610089651908545,-0.0595611285266457,0.1152416356877323,105.65155363739176,100.00352737984818,5.648026257543592,0.0144070706473355,0.0443351733078597,1595.304697280073,0.0531768232426691,0.0001882675419181,0.8889613568542132,1547562.4,1.538360585653929,-0.005
5930,2002-11-04,0.0777126099706744,0.0180055401662049,0.1342592592592593,0.2415540540540539,0.0381355932203388,0.0483641536273116,0.0381231671554251,6978.0,6422.5,6479.0,0.0533104041272571,0.1444141689373297,0.1344343262849205,65.82160386135394,0.1342592592592593,0.2415540540540539,218.09727676892635,123.23446561465418,94.86281115427217,0.0469067689152788,0.0377876777440162,286.5710057185,0.0389892524787074,0.0129065049189485,1.5266639243714146,50590117.5,1.3598604510060686,-0.0503401360544217
35720,2002-11-04,0.0205516495402919,-0.1018562589243217,0.0085515766969535,0.1932967959527824,0.0051491477272727,0.016773733047823,0.0153235983414459,5664.4,5389.4,5415.566666666667,-0.0006002400960383,0.0503952202471518,0.0453199726713733,54.622780062320025,0.0085515766969535,0.1932967959527824,141.43189239729236,114.32893504403891,27.10295735325343,0.033402869396397,0.0439731117283098,324.2220912536487,0.0572729360985071,0.0047876624895342,-0.3467222350765712,4229505.05,0.4926540990889702,-0.0418653948065712
660,2002-11-05,-0.0384050161653767,-0.009886008271966,0.0869324473975636,0.6393853348922667,-0.0740566037735849,0.1354277223519422,0.0385029881453904,9461.4,8543.75,9257.0,0.0373729046441331,0.1487929773226042,0.0602787080047531,54.7489814105961,0.0869324473975636,0.6393853348922667,434.5942883278731,297.8651467778158,136.72914155005725,0.0903491680355081,0.0895152340763572,1065.627140374611,0.1085712827686817,0.0139306308252732,-0.3643732134399964,36259628.7,1.1545387942706649,-0.0199694345389709
5380,2002-11-05,0.0066666666666665,-0.0736196319018405,-0.0178861788617886,0.0633802816901407,0.0016583747927032,0.0266666666666666,0.0049999999999998,30510.0,30427.5,31656.666666666668,-0.010160603080957,-0.0074767890888176,-0.0460145309044961,47.44948021503297,-0.0178861788617886,0.0633802816901407,38.51769109016095,87.70636012191073,-49.18866903174978,0.0188037385426035,0.0427897211894735,1538.497218902925,0.0509436165199644,-0.0016287638752235,-0.1970841459413981,1571555.85,1.2163163020900594,-0.0331125827814569
5930,2002-11-05,-0.0163265306122448,0.0240793201133144,0.1314553990610327,0.205,-0.0216508795669824,0.0364145658263306,0.0054421768707482,7012.0,6484.0,6495.0,0.0310895607529948,0.1150524367674274,0.1131639722863742,62.79375364163181,0.1314553990610327,0.205,237.23560706017815,146.03469390375898,91.20091315641918,0.0461461929462623,0.0382920072586368,284.6730767386071,0.039373869535077,0.0126142341848435,-0.3297439512758828,51415102.5,0.8968298760077352,-0.0414937759336099
35720,2002-11-05,0.0199611376081965,-0.0176930928887376,0.0776409107876072,0.1659935379644588,0.003301476976542,0.044309296264118,0.016604840134252,5643.6,5430.5,5424.066666666667,0.0231058189807922,0.0632538440290948,0.0645149395902213,56.72215814600673,0.0776409107876072,0.1659935379644588,145.50142189332564,120.56343241389628,24.93798947942936,0.0246098870417597,0.0433187265476868,325.9919418783881,0.0564585974849996,0.0043190144578159,1.3979338507824846,4350442.85,1.148511581987567,-0.0703152060962937
660,2002-11-06,0.0600101884870096,0.1521594684385381,0.0095090238695905,0.8598498391133358,0.0095090238695905,0.0799796230259806,0.0500254712175241,9736.2,8784.25,9243.916666666666,0.0685893880569421,0.1843925207046703,0.125496948443571,57.64318086511376,0.0095090238695905,0.8598498391133358,479.2927830283006,334.15067402791277,145.14210900038785,0.0766933677352915,0.086913646597107,1045.5823446335671,0.1004981107875401,0.0139506064014213,-0.0049809679864495,37866429.3,1.1000411121415137,-0.1132256824298346
5380,2002-11-06,0.0745033112582782,0.0383999999999999,0.0140625,0.1610017889087656,0.0467741935483871,0.0551053484602916,0.0264900662251654,30750.0,30652.5,31645.0,0.0552845528455283,0.0586412201288639,0.0254384578922419,55.85758614779816,0.0140625,0.1610017889087656,164.96816697378017,103.15872149228464,61.809445481495544,0.038884981841163,0.0452880649583052,1596.461703267002,0.0491975871576888,0.0019047594909551,0.6092469352746965,1675213.35,1.8362377544328905,-0.1016949152542372
5930,2002-11-06,0.0110650069156292,0.081360946745562,0.1143292682926828,0.2285714285714286,-0.0067934782608695,0.0193637621023512,0.0179806362378975,7122.0,6552.0,6510.5,0.0263970794720584,0.1156898656898657,0.1228016281391597,63.98325200523485,0.1143292682926828,0.2285714285714286,255.90825207970377,168.00940553894793,87.89884654075581,0.0376196045858303,0.0380464034466226,274.33928554299234,0.0375293140277691,0.0120244660110473,-0.2897132112789684,51662065.0,0.6339613021662994,-0.0451436388508892
35720,2002-11-06,0.0015587114651887,0.0165231147829143,0.0302868341350437,0.1997925311203319,-0.0065280879573956,0.0497451221655826,0.0081399376515414,5662.4,5478.65,5433.816666666667,0.0212983893755298,0.0555520064249406,0.0642611546825588,56.89321761927384,0.0302868341350437,0.1997925311203319,147.7496125595253,126.0006684430221,21.74894411650321,0.0186260124667339,0.042563502598813,322.9210888870747,0.0558397179469262,0.0037608411060873,-0.4204078267054723,4393902.9,0.6590842050697114,-0.0833477433857858
660,2002-11-07,-0.0660322952710495,0.042149292149292,-0.0916993830622546,0.7680131004366813,-0.0660322952710495,0.1031512605042017,0.0,9814.8,8995.3,9221.016666666666,-0.0099645433427069,0.0802307871888654,0.0537883566707213,53.35656939287826,-0.0916993830622546,0.7680131004366813,454.0475263630724,358.13004449494474,95.91748186812764,0.0880225316747364,0.0891066718004093,1041.0407485883125,0.1071360243478761,0.0098711003260396,-0.4994028874918079,38100681.85,0.5472917015525799,-0.080889163322013
5380,2002-11-07,-0.0030816640986132,0.0452342487883683,0.0385232744783305,0.2230623818525519,0.0109375,0.0587301587301587,-0.0138674884437596,31030.0,30947.5,31637.5,0.0425394779245891,0.045318684869537,0.0225207427894114,55.433071900681,0.0385232744783305,0.2230623818525519,254.18186554956264,133.36335030374025,120.8185152458224,0.0382451495732344,0.0429906006438816,1614.571581605073,0.0499094770202495,0.0037347299921428,0.0568185586247476,1758582.25,1.8485737587764235,-0.0927357032457496
5930,2002-11-07,0.0027359781121751,0.0623188405797101,0.0973053892215569,0.340036563071298,0.0027359781121751,0.0278551532033426,0.0,7208.0,6645.0,6527.0,0.0169256381798001,0.1030850263355906,0.1230274245442009,64.29061743852091,0.0973053892215569,0.340036563071298,269.21692550435,188.25090953202832,80.96601597232166,0.0379517471237305,0.0314677940758149,269.02933657563574,0.0367025015792136,0.0110458411967696,0.2685581686474769,50112712.5,0.8290810440564358,-0.0723055934515689
35720,2002-11-07,-0.0195400311257133,0.0221741481882098,0.0203347129746265,0.2146529562982004,-0.0212325220093215,0.03668430335097,0.0017292062943108,5687.0,5528.75,5439.8,-0.0029892737823105,0.0255482704047027,0.0423177322695687,54.00685406375936,0.0203347129746265,0.2146529562982004,138.81301422039903,128.5631375984975,10.249876621901564,0.0166096832136682,0.0420286432430978,314.7124396808551,0.0555048394498862,0.0018077383812877,-0.2549368912191915,4368879.35,0.4938719582631642,-0.0599647266313932
660,2002-11-08,0.0100854173098692,0.0989810771470161,-0.0290829953506776,0.7545584554880229,0.0638413180143073,0.0752629272567921,-0.0505299989708757,9991.6,9206.35,9209.566666666668,-0.0176748468713719,0.0661119770593123,0.0657396113461725,53.88340778245347,-0.0290829953506776,0.7545584554880229,436.91181215113465,373.88639802618275,63.02541412495191,0.0830588149635715,0.0891910429885134,1015.7521236891472,0.1034897731726079,0.0064213361309171,-0.1526258133019812,38175168.45,0.4628559798797692,-0.1600611309220581
5380,2002-11-08,-0.0324574961360123,0.0381426202321724,-0.0172684458398744,0.2274509803921569,-0.0110584518167456,0.0424143556280587,-0.0216383307573415,31260.0,31237.5,31619.166666666668,0.0012795905310301,0.0020008003201279,-0.0100940885011728,51.04626926587126,-0.0172684458398744,0.2274509803921569,237.42129474085232,154.17493919116268,83.24635554968964,0.0398508102952959,0.0427985202749842,1620.6736114904252,0.0517787096322819,0.0026596279728335,-0.4714865471355505,1769768.15,0.9708209518857032,-0.0383386581469649
5930,2002-11-08,-0.0190995907230558,0.0542521994134896,0.0573529411764706,0.3144424131627057,0.0098314606741574,0.0213068181818181,-0.0286493860845838,7282.0,6731.0,6538.666666666667,-0.0126338917879703,0.0681919477046502,0.0996125611745513,60.40461245572444,0.0573529411764706,0.3144424131627057,265.40785852361023,203.68229933034473,61.7255591932655,0.0392789979822698,0.032233950653497,270.5272411059475,0.0376254855502013,0.0085849178293832,-0.1334268006498585,48541810.0,0.7417100845642138,-0.0041724617524339
35720,2002-11-08,-0.0134038800705467,0.0084730484946817,-0.0232233280949886,0.1861747243426632,0.0032281205164992,0.0170320710273599,-0.0165784832451498,5696.4,5572.65,5443.883333333333,-0.0179762657116775,0.0038312113626373,0.0275752909228399,52.09265601412314,-0.0232233280949886,0.1861747243426632,124.1668130803946,127.68387269487692,-3.5170596144823207,0.0184936552755192,0.0423702611882718,303.01869398936543,0.0541685187682097,-0.0006287199882878,-0.3265726360925944,4263233.05,0.3408286581940436,-0.006614229531641
660,2002-11-11,-0.0400407539480387,-0.0769080043107671,-0.1864260426560746,0.6270074253151441,-0.0204802994074227,0.0631703131703131,-0.0199694345389709,9834.6,9387.9,9201.383333333331,-0.041953917800419,0.0036323352400431,0.0239764673065463,51.3772470764046,-0.1864260426560746,0.6270074253151441,387.1569156927653,376.54050155949926,10.616414133266062,0.0500870731023839,0.0906335831566761,985.2698291399224,0.1045711981681089,0.0011267686407626,-0.0609510512543998,38423365.05,0.4318368258065934,-0.1458289110592231
5380,2002-11-11,-0.0463258785942491,-0.005,-0.1009036144578313,0.0854545454545454,-0.0261011419249592,0.0351758793969849,-0.0207667731629392,31230.0,31355.0,31579.166666666668,-0.0441882804995197,-0.0479987242863977,-0.0547565641905264,45.67119010631817,-0.1009036144578313,0.0854545454545454,105.91462194495762,144.52287574192167,-38.60825379696405,0.0469152532432826,0.0415499696869473,1608.4826392411092,0.0538855155524659,-0.0012934088374192,0.0958450127115093,1804080.55,1.0436352190593707,-0.0134003350083752
5930,2002-11-11,-0.0292072322670375,-0.0503401360544217,-0.0332409972299169,0.2118055555555555,-0.0196629213483146,0.0318840579710144,-0.0097357440890125,7208.0,6792.0,6547.666666666667,-0.0316315205327414,0.0276796230859834,0.066028610701013,55.03130703618769,-0.0332409972299169,0.2118055555555555,242.6468190541,211.4752032750958,31.171615779004185,0.0165646189181585,0.0322725961706268,271.91815245552266,0.0389567553661207,0.0044658475328086,-0.2262696176391757,47518627.5,0.5862406274255291,0.0057306590257879
35720,2002-11-11,-0.0303897032534858,-0.0418653948065712,-0.1394574012375059,0.1211244315832988,-0.0221741481882098,0.045353982300885,-0.0084018591347873,5649.0,5601.95,5444.666666666667,-0.039830058417419,-0.0317657244352412,-0.003795763438227,47.99483917689773,-0.1394574012375059,0.1211244315832988,97.71560918916202,121.69021999373396,-23.974610804571924,0.019597252882927,0.0430816266653191,298.9459301329822,0.0551154000982636,-0.0044200978621998,0.1336157772161934,4225713.5,0.3897992611188619,0.0313421828908555
660,2002-11-12,0.0209085119932073,-0.0199694345389709,-0.0296580248158983,0.4627433090024331,0.0537905346187554,0.0869324473975636,-0.0312035661218424,9795.4,9540.05,9198.116666666669,-0.0180084529473018,0.0082756379683546,0.0457575554416029,52.568165846183824,-0.0296580248158983,0.4627433090024331,359.47821430011027,373.12804410762146,-13.649829807511196,0.0501453280349696,0.0870580871708087,970.9648413442138,0.1009423891614735,-0.0014190487376558,0.6584229836100668,38974884.45,0.7060338828021849,-0.040856637904148
5380,2002-11-12,-0.0217755443886097,-0.0331125827814569,-0.1042944785276073,-0.0184873949579832,0.0103806228373701,0.0226480836236933,-0.031825795644891,31030.0,31327.5,31505.833333333332,-0.058975185304544,-0.0679115792833772,-0.0731875049593989,43.46186681073125,-0.1042944785276073,-0.0184873949579832,-50.17652764664308,105.58299506420872,-155.7595227108518,0.0476030312453638,0.0377409338728426,1575.7338792953158,0.0539634890169628,-0.0053342302298236,-0.1397640325429864,1798341.15,0.9006377905549234,0.0136986301369863
5930,2002-11-12,-0.0071633237822349,-0.0414937759336099,-0.018413597733711,0.155,0.0206185567010308,0.0265878877400296,-0.0272206303724927,7148.0,6838.5,6554.666666666667,-0.0304980414101846,0.0133801272208817,0.0572620016273393,53.80408797694667,-0.018413597733711,0.155,218.06028591925224,212.7922198039271,5.2680661153251265,0.0162159345727668,0.0316018453273039,267.4954272801282,0.0385996287561512,0.0007601827006241,0.1882429592190211,46878080.0,0.7061146702254018,0.0173160173160173
35720,2002-11-12,-0.0103244837758111,-0.0703152060962937,-0.0867642055120789,0.0254059216809932,0.0071294559099437,0.0160893431762256,-0.0173303834808259,5567.8,5608.6,5445.3,-0.0358849096591114,-0.0428984060193274,-0.0141957284263493,46.691849696996094,-0.0867642055120789,0.0254059216809932,71.41092683347688,111.63436136168254,-40.22343452820566,0.0117725434125217,0.0393565566324125,287.66407798062636,0.0535886881484028,-0.0074931882504108,-0.163328840806712,3739026.7,0.3685846907699268,0.0475037257824142
660,2002-11-13,-0.040856637904148,-0.1132256824298346,0.0217054263565892,0.3429403202328966,-0.0600101884870096,0.0977851605758581,0.0203763384967252,9559.8,9657.85,9163.766666666666,-0.0349170484738173,-0.0447149210227949,0.0067912394102862,49.9402910324294,0.0217054263565892,0.3429403202328966,302.3455768636977,358.97155065883675,-56.62597379513903,0.037025168413319,0.0880177885052806,964.6816383910556,0.1045612007794337,-0.0061376516144742,-0.3418454647316667,38106792.9,0.4752650281414787,-0.0212443095599392
5380,2002-11-13,-0.0017123287671232,-0.1016949152542372,-0.0672,-0.0504885993485342,-0.0135363790186124,0.0437062937062937,0.0119863013698631,30370.0,31250.0,31430.0,-0.0401712216002634,-0.0672,-0.0725421571746738,43.28839466329408,-0.0672,-0.0504885993485342,-175.88695507428565,49.28900503650985,-225.1759601107955,0.0191463568797357,0.0369722262594815,1552.4671736313646,0.0532578790268049,-0.0077247327653789,0.0618977880460889,1745517.0,0.9853281291445456,0.0257289879931388
5930,2002-11-13,0.0072150072150072,-0.0451436388508892,0.0325443786982249,0.1442622950819672,-0.0014306151645206,0.0188679245283018,0.0086580086580085,7082.0,6882.5,6560.0,-0.0144027110985597,0.0141663639665818,0.0640243902439023,54.88750046602543,0.0325443786982249,0.1442622950819672,200.3009190937246,210.29395966188665,-9.99304056816203,0.0151188052083084,0.0315312202048605,257.6743253315476,0.0369160924543764,-0.001431667703175,0.1524925002945503,46156640.0,0.8265116351623515,0.0315186246418337
35720,2002-11-13,-0.0124813710879284,-0.0833477433857858,-0.0682017929337317,0.0406360424028269,-0.0244755244755244,0.039182282793867,0.0122950819672131,5471.4,5618.95,5445.766666666666,-0.0311437657637898,-0.0565853050836899,-0.026583339964376,45.113776964424574,-0.0682017929337317,0.0406360424028269,44.643316135050554,98.23615231635614,-53.592836181305586,0.0081146293187697,0.03892808952481,281.90235812486736,0.0531790903838648,-0.0101099483458414,-0.0089954054281543,3631305.5,0.37610468191123,0.0820599886813808
660,2002-11-14,-0.0319748536743984,-0.080889163322013,-0.0421492921492921,0.1374172185430464,-0.0109634551495017,0.0666817615759085,-0.0212443095599392,9402.6,9711.8,9119.6,-0.0501563397358177,-0.0803970427727094,-0.0206807316110355,48.00055661949299,-0.0421492921492921,0.1374172185430464,230.60524181392975,333.29828888985537,-102.69304707592562,0.0295507524761309,0.0835739663782995,937.8472356488376,0.105010327583567,-0.0114984936822221,-0.2665536072181357,36777174.8,0.3611838068649036,0.0110849848841114
5380,2002-11-14,0.0068610634648369,-0.0927357032457496,-0.0516962843295638,-0.0592948717948718,0.0068610634648369,0.0240137221269296,0.0,29770.0,31157.5,31329.166666666668,-0.0141081625797783,-0.0580117146754393,-0.0631732943210533,44.24698796025973,-0.0516962843295638,-0.0592948717948718,-256.41920499538173,-11.852636969868463,-244.56656802551328,0.0218124736090848,0.0367871753787247,1491.5766612291245,0.0508203291730536,-0.0083327621133053,-0.0391125799243796,1755487.9,0.9414117864327064,0.0323679727427597
5930,2002-11-14,-0.0257879656160457,-0.0723055934515689,-0.0144927536231883,0.1056910569105691,-0.0144927536231883,0.0294985250737462,-0.0114613180515759,6976.0,6915.0,6558.0,-0.0252293577981651,-0.0166305133767172,0.0369014943580359,50.312864691980906,-0.0144927536231883,0.1056910569105691,169.74527934046273,202.18422359760183,-32.43894425713913,0.0149144996989687,0.0323802768035628,253.5547306650085,0.037287460391913,-0.004770432978991,-0.1706217725235261,44832305.0,0.705739979240416,0.0852941176470587
35720,2002-11-14,0.0054706659120919,-0.0599647266313932,-0.0391202451775735,-0.0105810284017078,0.0054706659120919,0.0143613000755857,0.0,5403.4,5616.1,5443.4,-0.0135840396787207,-0.0509428250921458,-0.0208325678803688,45.96504940614811,-0.0391202451775735,-0.0105810284017078,25.47617594528583,83.68415704214209,-58.20798109685626,0.0127294980241506,0.0367493842473379,267.195046830234,0.0501304027824078,-0.0109208219693914,-0.3388875424583251,3335755.5,0.2706778119679335,0.0621013133208254
660,2002-11-15,-0.0769230769230768,-0.1600611309220581,-0.0769230769230768,-0.0870431893687707,-0.1158301158301158,0.1999490575649516,0.0440040309035942,9088.4,9672.5,9052.516666666666,-0.0929096430614849,-0.1476867407598863,-0.0893140213310846,43.739793994622495,-0.0769230769230768,-0.0870431893687707,116.96702783688852,290.03203667926203,-173.06500884237352,0.0351592548019369,0.0787877285500758,983.0010045310634,0.119238355717014,-0.020992844352544,1.4694069705465198,36873309.7,0.889584451921331,0.0476710334788936
5380,2002-11-15,0.0255536626916523,-0.0383386581469649,-0.0016583747927031,-0.1014925373134328,0.0033333333333334,0.0219966159052453,0.0221465076660987,29530.0,30987.5,31230.833333333332,0.019302404334575,-0.0286405808793868,-0.0362088747765295,47.809603778374075,-0.0016583747927031,-0.1014925373134328,-256.7630565860345,-60.83472089310168,-195.9283356929328,0.0275840528046319,0.0329131984761725,1445.7497568556155,0.0480315533839074,-0.0065092470329878,0.2986481604853335,1758898.3,1.22019220781554,0.0332225913621262
5930,2002-11-15,0.0529411764705882,-0.0041724617524339,0.0498533724340175,0.0964777947932618,0.0199430199430199,0.0243204577968525,0.0323529411764706,6970.0,6946.5,6560.666666666667,0.0272596843615495,0.0307349024688692,0.0913525048267451,57.874899869368186,0.0498533724340175,0.0964777947932618,172.58920512533768,196.26521990314905,-23.67601477781136,0.0332543885023079,0.0316227157560029,261.1579641889365,0.0364745760040414,-0.0033067059745546,0.3271275713141139,42395702.5,0.9904364717155,0.041899441340782
