stock_code,trade_date,return_1d,return_5d,return_10d,return_20d,intraday_return,high_low_range,gap,sma_5,sma_20,sma_60,price_to_sma_5,price_to_sma_20,price_to_sma_60,rsi_14,roc_10,roc_20,macd,macd_signal,macd_hist,volatility_5,volatility_20,atr_14,volume_change_1d,volume_sma_20,volume_ratio_20,target_return_5d
005380,2025-08-05,-0.0023696682464454666,-0.0344036697247706,0.01937046004842613,-0.0023696682464454666,-0.011737089201877882,0.026252983293556076,0.009478672985782088,213500.0,212850.0,203100.0,-0.014051522248243575,-0.011040638947615644,0.036435253569670145,49.130787884754334,0.01937046004842613,-0.0023696682464454666,1918.5395081104944,2907.7317528865724,-989.192244776078,0.025188428165538426,0.0254206793702586,7602.307387979218,-0.26266185041170387,959033.75,0.5010355474976766,0.01187648456057011
005380,2025-08-06,0.0,-0.056053811659192876,-0.05180180180180183,0.004773269689737569,0.0071770334928229484,0.014388489208633004,-0.0071258907363420665,211000.0,212900.0,203345.0,-0.0023696682464454666,-0.011272898074213278,0.03518650569229642,49.130787884754334,-0.05180180180180183,0.004773269689737569,1544.6522860303812,2635.1158595153343,-1090.463573484953,0.019989465963078577,0.025362996639891076,7273.571145980703,-0.1980812053859441,952063.7,0.4047313220743528,0.026128266033254244
005380,2025-08-07,0.009501187648456089,-0.0023474178403756207,-0.02298850574712641,0.02163461538461542,-0.004683840749414525,0.018957345971563955,0.014251781472684133,210900.0,213125.0,203608.33333333334,0.007586533902323334,-0.0029325513196480912,0.043670445708672734,51.403025040957324,-0.02298850574712641,0.02163461538461542,1393.6619862692605,2386.8250848661196,-993.1630985968591,0.008887868150999142,0.025370474419196577,7075.458921267796,0.09398956738380093,937168.4,0.44980923385807714,0.0235294117647058
005380,2025-08-08,0.0,0.011904761904761862,-0.018475750577367167,0.02163461538461542,0.0,0.011820330969267046,0.0,211400.0,213350.0,203865.0,0.0052034058656575954,-0.003984063745019917,0.042356461383758814,51.403025040957324,-0.018475750577367167,0.02163461538461542,1259.4825549889647,2161.3565788906885,-901.8740239017238,0.004750603214915959,0.025370474419196577,6748.640426891525,0.04534962886700655,929584.85,0.47404387022873706,0.018823529411764683
005380,2025-08-11,0.0,0.007109004739336511,-0.027459954233409634,-0.020737327188940058,-0.0023474178403756207,0.009456264775413725,0.0023529411764706687,211700.0,213125.0,204191.66666666666,0.0037789324515824507,-0.0029325513196480912,0.04068889523731789,51.403025040957324,-0.027459954233409634,-0.020737327188940058,1140.0031423905457,1957.0858915906601,-817.0827492001144,0.0046291516645368905,0.023376047545288353,6409.451824970702,-0.3222591362126246,882418.0,0.3384518448173088,0.030588235294117583
005380,2025-08-12,0.0023529411764706687,0.01187648456057011,-0.022935779816513735,0.009478672985782088,0.004716981132075526,0.02127659574468077,-0.0023529411764705577,212200.0,213225.0,204511.66666666666,0.0037700282752120007,-0.0010552233556102575,0.041505374591506605,52.07150212352986,-0.022935779816513735,0.009478672985782088,1073.288467079663,1780.3264066884608,-707.0379396087978,0.004114147082674513,0.022508397963413997,6273.062408901366,0.1624845976642022,844189.75,0.41126180458836414,0.035211267605633756
005380,2025-08-13,0.014084507042253502,0.026128266033254244,-0.03139013452914796,0.04096385542168668,0.002320185614849146,0.009345794392523255,0.011737089201877993,213300.0,213650.0,204928.33333333334,0.012658227848101333,0.01099929791715426,0.05402701757524975,55.98374914419781,-0.03139013452914796,0.04096385542168668,1248.1041662853095,1673.8819586078307,-425.77779232252124,0.006317033944114184,0.02231203582515949,6039.272236836983,0.08752732708686772,838429.2,0.45033140544246314,0.02546296296296302
005380,2025-08-14,0.00694444444444442,0.0235294117647058,0.021126760563380254,0.03571428571428581,0.00694444444444442,0.01388888888888884,0.0,214300.0,214025.0,205395.0,0.014932337844143717,0.01623642097885769,0.05893522237639659,57.83693637040832,0.021126760563380254,0.03571428571428581,1490.5027435400698,1637.2061155942786,-146.70337205420878,0.005974788668706414,0.02222297560919983,5822.181362777199,0.44792635027584216,835196.5,0.6545705112509451,0.011494252873563315
005380,2025-08-18,-0.0045977011494252595,0.018823529411764683,0.030952380952380842,0.028503562945368266,-0.0045977011494252595,0.013953488372093092,0.0,215100.0,214325.0,205870.0,0.006508600650860119,0.010148139507756948,0.051634526643027145,56.1399752545252,0.030952380952380842,0.028503562945368266,1583.6582927448908,1626.4965510244012,-42.838258279510455,0.007118719427320243,0.02227118222879129,5620.596979721685,-0.25769761933070545,839619.5,0.4833296511098182,0.025404157043879882
005380,2025-08-19,0.011547344110854452,0.030588235294117583,0.03791469194312791,0.04784688995215314,0.011547344110854452,0.018604651162790642,0.0,216400.0,214825.0,206480.0,0.01201478743068396,0.01943442336785761,0.06063541263076333,59.350982981629684,0.03791469194312791,0.04784688995215314,1838.0262211219524,1668.8024850439115,169.22373607804093,0.007460137073972907,0.022275898185147767,5504.840052598707,0.08971866352236124,838688.85,0.5272777860347136,-0.0022831050228310223
005380,2025-08-20,0.006849315068493178,0.035211267605633756,0.04750593824228022,0.06779661016949157,0.009153318077803174,0.020689655172413834,-0.0022831050228310223,217900.0,215525.0,207156.66666666666,0.011932078935291468,0.023083169005915893,0.0644117978341674,61.18703601473077,0.04750593824228022,0.06779661016949157,2136.0292849943507,1762.2478450339995,373.78143996035124,0.007165806301231697,0.02202572713301691,5433.065763127371,0.774140590020397,855836.9,0.9167213986683678,-0.0022675736961451642
005380,2025-08-21,0.0045351473922903285,0.02546296296296302,0.052256532066508266,-0.0022522522522522292,0.002262443438914019,0.018140589569161092,0.0022675736961450532,219000.0,215500.0,207816.66666666666,0.011415525114155223,0.0278422273781902,0.06584329136257927,62.406152959984595,0.052256532066508266,-0.0022522522522522292,2424.9373346380016,1894.7857429548,530.1515916832016,0.005966258932969653,0.01423593431366497,5330.703922903987,-0.23360745586083476,744289.0,0.807863612118411,0.0022573363431150906
005380,2025-08-22,-0.006772009029345383,0.011494252873563315,0.03529411764705892,0.011494252873563315,-0.009009009009009028,0.018223234624145768,0.0022573363431150906,219500.0,215625.0,208451.66666666666,0.002277904328018332,0.020289855072463725,0.05540053249754151,59.39261313882419,0.03529411764705892,0.011494252873563315,2503.997062026785,2016.628006769197,487.3690552575879,0.007763446115372092,0.013527451207304107,5235.6536426965595,-0.3329824176262798,693446.1,0.5783679510202739,0.0
005380,2025-08-25,0.009090909090909038,0.025404157043879882,0.04470588235294115,0.025404157043879882,0.0022573363431150906,0.020689655172413834,0.006818181818181834,220600.0,215900.0,209053.33333333334,0.006346328195829587,0.02825382121352482,0.06192997002359846,62.025686020783226,0.04470588235294115,0.025404157043879882,2696.9470243738033,2152.6918102901186,544.2552140836847,0.0071029383372179,0.01359357073094968,5183.10695393252,0.04620923686067413,681135.35,0.6160302794444599,-0.006756756756756799
005380,2025-08-26,-0.015765765765765716,-0.0022831050228310223,0.028235294117647136,0.0,-0.009070294784580546,0.020689655172413834,-0.006756756756756799,220500.0,215900.0,209511.66666666666,-0.009070294784580546,0.012042612320518842,0.042901349964600266,55.27137800574911,0.028235294117647136,0.0,2538.1819290687563,2229.7898340458464,308.39209502290987,0.01053202357008488,0.013973857328958866,5134.313600080197,0.9224737845567206,686828.9,1.174484649670391,0.006864988558352492
005380,2025-08-27,0.006864988558352492,-0.0022675736961451642,0.032863849765258246,0.00917431192660545,0.004566210045662045,0.011441647597254079,0.0022883295194509046,220400.0,216000.0,210090.0,-0.001814882032667886,0.0185185185185186,0.04717026036460559,57.41183314628983,0.032863849765258246,0.00917431192660545,2504.526291105314,2284.73712545774,219.789165647574,0.010534727260505947,0.014041450802015108,4946.148342931611,-0.5820310659873307,671366.3,0.50220423634609,0.006818181818181834
005380,2025-08-28,0.009090909090909038,0.0022573363431150906,0.02777777777777768,-0.004484304932735439,0.016018306636155666,0.032110091743119185,-0.006818181818181834,220500.0,215950.0,210723.33333333334,0.006802721088435382,0.028015744385274433,0.0535140864008099,60.15007344142922,0.02777777777777768,-0.004484304932735439,2609.1604631726514,2349.6217930007224,259.53867017192897,0.011242528100019569,0.01319564114796939,5092.85203272221,1.1790321002007933,646134.4,1.1370529103542544,-0.0022522522522522292
005380,2025-08-29,-0.009009009009009028,0.0,0.011494252873563315,0.032863849765258246,-0.013452914798206317,0.027459954233409523,0.0045045045045044585,220500.0,216300.0,211290.0,-0.0022675736961451642,0.01710587147480358,0.041222963699181214,56.254892868213254,0.011494252873563315,0.032863849765258246,2501.8606211949664,2380.0695586395714,121.791062555395,0.011641779689248712,0.00834928095531946,5157.648316099196,-0.17426965695688923,528642.25,1.147571916546587,0.0
005380,2025-09-01,0.002272727272727204,-0.006756756756756799,0.018475750577367167,0.050000000000000044,0.0,0.0182648401826484,0.002272727272727204,220200.0,216825.0,211805.0,0.0013623978201635634,0.016949152542372836,0.04105191095583205,57.004509194245585,0.018475750577367167,0.050000000000000044,2429.1686011703277,2389.8893671457226,39.2792340246051,0.010678122297342989,0.007482940903404583,5074.959150663539,-0.16810707898228816,499711.85,1.0099260203655367,-0.009070294784580546
005380,2025-09-02,-0.0022675736961451642,0.006864988558352492,0.004566210045662045,0.042654028436019065,-0.004524886877828038,0.018433179723502224,0.0022675736961450532,220500.0,217275.0,212175.0,-0.0022675736961451642,0.01254170981475089,0.0368799340167314,55.97160043426445,0.004566210045662045,0.042654028436019065,2304.6472908812866,2372.8409518928356,-68.19366101154901,0.007272825119178403,0.007534490006839163,4998.176354187572,-0.2759990647390781,485396.9,0.7527509961435682,-0.004545454545454519
005380,2025-09-03,0.006818181818181834,0.006818181818181834,0.0045351473922903285,0.052256532066508266,0.013729977116704761,0.022883295194507935,-0.006818181818181834,220800.0,217825.0,212583.33333333334,0.0031702898550725056,0.016871341673361684,0.041944335554684464,58.40651643270122,0.0045351473922903285,0.052256532066508266,2300.4821926106233,2358.369200036393,-57.88700742576975,0.0072640415585158,0.0075265868396343005,4998.306614602745,0.25818114143241466,484357.3,0.9491299088503466,-0.004514672686230292
005380,2025-09-04,0.0,-0.0022522522522522292,0.0,0.052256532066508266,0.002262443438914019,0.009111617312072884,-0.0022573363431150906,220700.0,218375.0,212925.0,0.0036248300860897142,0.01431024613623344,0.04027239638370328,58.40651643270122,0.0,0.052256532066508266,2271.0026176964166,2340.895883568398,-69.89326587198138,0.005852383969892953,0.0075265868396343005,4784.141856416834,-0.4572672812463293,477566.0,0.5224492530875313,0.006772009029345272
005380,2025-09-05,-0.006772009029345383,0.0,0.0,0.03529411764705892,-0.009009009009009028,0.013667425968109326,0.0022573363431150906,220700.0,218750.0,213233.33333333334,-0.003171726325328472,0.005714285714285783,0.031733625136782795,54.88618543796398,0.0,0.03529411764705892,2102.367593274248,2293.190225509568,-190.82263223531982,0.005065924457683258,0.0076177089860877045,4656.703152387061,-0.015438630242400886,468771.25,0.5240338437990811,0.015909090909090873
005380,2025-09-08,-0.006818181818181834,-0.009070294784580546,-0.015765765765765716,0.028235294117647136,0.002293577981651307,0.0139211136890951,-0.009090909090909038,220300.0,219050.0,213558.33333333334,-0.008170676350431227,-0.0025108422734535507,0.023139657392593715,51.540714124818315,-0.015765765765765716,0.028235294117647136,1826.629410683934,2199.878062544441,-373.2486518605069,0.0056487696050193294,0.00784980541344834,4645.510070073699,0.5560793317375801,465850.75,0.820550358671742,-0.016018306636155555
